"Memorable","Memorable_1","Repetition","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","correct","correct_instruction_2_sketchpad","correct_instructions_sketchpad","correct_keypress_practice_sketchpad","correct_new_1_sketchpad","correct_new_3_keyboard_response","correct_trial_keyboard_response","correct_trigger_scanner_keyboard_response","count_ISI_sketchpad","count_Sample_interval_sketchpad","count_baseline_block_sketchpad","count_block1_loop","count_block2_loop","count_block3_loop","count_block4_loop","count_block5_loop","count_end_of_practice_sketchpad","count_end_sketchpad","count_experiment","count_filler_quick_response_sketchpad","count_fixation_sketchpad","count_instruction_2_sketchpad","count_instructions_sketchpad","count_keypress_practice_sketchpad","count_new_1_sketchpad","count_new_2_sketchpad","count_new_3_keyboard_response","count_new_3_sketchpad","count_new_4_sketchpad","count_new_5_sketchpad","count_new_7_sketchpad","count_new_8_sketchpad","count_new_logger","count_practice_2_loop","count_practice_sequence","count_response_sketchpad","count_trial_keyboard_response","count_trial_sequence","count_trigger_scanner_keyboard_response","count_waiting_scanner_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","image","interval","keyboard_backend","live_row","live_row_block1_loop","live_row_practice_2_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","probe","repeat_cycle","response","response_instruction_2_sketchpad","response_instructions_sketchpad","response_keypress_practice_sketchpad","response_new_1_sketchpad","response_new_3_keyboard_response","response_new_5_sketchpad","response_time","response_time_instruction_2_sketchpad","response_time_instructions_sketchpad","response_time_keypress_practice_sketchpad","response_time_new_1_sketchpad","response_time_new_3_keyboard_response","response_time_new_5_sketchpad","response_time_trial_keyboard_response","response_time_trigger_scanner_keyboard_response","response_trial_keyboard_response","response_trigger_scanner_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_ISI_sketchpad","time_Sample_interval_sketchpad","time_baseline_block_sketchpad","time_block1_loop","time_block2_loop","time_block3_loop","time_block4_loop","time_block5_loop","time_end_of_practice_sketchpad","time_end_sketchpad","time_experiment","time_filler_quick_response_sketchpad","time_fixation_sketchpad","time_instruction_2_sketchpad","time_instructions_sketchpad","time_keypress_practice_sketchpad","time_new_1_sketchpad","time_new_2_sketchpad","time_new_3_keyboard_response","time_new_3_sketchpad","time_new_4_sketchpad","time_new_5_sketchpad","time_new_7_sketchpad","time_new_8_sketchpad","time_new_logger","time_practice_2_loop","time_practice_sequence","time_response_sketchpad","time_trial_keyboard_response","time_trial_sequence","time_trigger_scanner_keyboard_response","time_waiting_scanner_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Google_1_Jo Snook_7_oval.jpg","0","1","undefined","undefined","7753.147584027323","7753.147584027323","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","129","129","5","0","0","0","0","0","0","0","0","129","129","0","0","0","0","9","9","9","9","NA","9","9","132","0","9","129","129","129","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Keith Conn_5_oval.jpg","1000","psycho","1","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Keith Conn_5_oval.jpg","0","1","1","1","1","1","1","NA","582.0804000104545","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","582.0804000104545","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","749057.9833999946","748045.8382999932","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","749566.533300007","747034.3241999944","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","750460.5119000043","123063.84170000092","152177.19919999945","749877.5322000001","749877.6060999953","747023.4309999942","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1116453.2520999345","144","no","680"
"Google_1_Susie Hodgkins_7_oval.jpg","1","0","undefined","undefined","7704.2366510340435","7704.2366510340435","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","130","130","5","0","0","0","0","0","0","0","0","130","130","0","0","0","0","9","9","9","9","NA","9","9","133","0","9","130","130","130","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Martha Abbate_3_oval.jpg","800","psycho","2","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Shelia Chapman_3_oval.jpg","0","1","1","1","1","1","1","NA","661.0623000015039","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","661.0623000015039","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","752346.6715999966","751531.660099994","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","752855.5102999962","750521.4781999966","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","753827.5349000032","123063.84170000092","152177.19919999945","753165.5953000009","753165.659899998","750510.5028999969","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1117114.3143999362","145","no","680"
"Google_1_Glenn Leyba_19_oval.jpg","0","1","undefined","undefined","7656.98017191737","7656.98017191737","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","131","131","5","0","0","0","0","0","0","0","0","131","131","0","0","0","0","9","9","9","9","NA","9","9","134","0","9","131","131","131","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Chris Lykins_9_oval.jpg","1000","psycho","3","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Chris Lykins_9_oval.jpg","0","1","1","1","1","1","1","NA","804.7907000000123","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","804.7907000000123","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","755909.909199996","754898.7656999961","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","756419.7103000042","753888.1579000008","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","757536.514899999","123063.84170000092","152177.19919999945","756730.856299997","756730.9200000018","753877.2090999992","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1117919.105099936","146","no","680"
"Google_1_Rhonda Lavelle_17_oval.jpg","1","0","undefined","undefined","7609.166521088024","7609.166521088024","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","132","132","5","0","0","0","0","0","0","0","0","132","132","0","0","0","0","9","9","9","9","NA","9","9","135","0","9","132","132","132","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Daniel Moorer_1_oval.jpg","600","psycho","4","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Susan Sanabria_9_oval.jpg","0","1","1","1","1","1","1","NA","628.373500003363","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","628.373500003363","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","759221.7010000022","758611.2604999944","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","759732.5048000057","757601.0228999949","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","760671.4620999992","123063.84170000092","152177.19919999945","760042.2345999978","760042.2993999964","757588.1358000042","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1118547.4785999395","147","no","680"
"Google_1_Louis Cisneros_5_oval.jpg","0","1","undefined","undefined","7563.573257431976","7563.573257431976","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","133","133","5","0","0","0","0","0","0","0","0","133","133","0","0","0","0","9","9","9","9","NA","9","9","136","0","9","133","133","133","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Robyn Pineda_11_oval.jpg","1000","psycho","5","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Robyn Pineda_11_oval.jpg","0","1","1","1","1","1","1","NA","861.3634999928763","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","861.3634999928763","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","762752.1453999943","761741.0659000016","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","763262.0765000029","760730.582499993","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","764435.7209000009","123063.84170000092","152177.19919999945","763573.2415999955","763573.3135000046","760719.2210000067","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1119408.8420999325","148","no","680"
"Google_1_Sarah Woodcock_3_oval.jpg","1","0","undefined","undefined","7518.927085234362","7518.927085234362","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","134","134","5","0","0","0","0","0","0","0","0","134","134","0","0","0","0","9","9","9","9","NA","9","9","137","0","9","134","134","134","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Jeffrey Goodman_3_oval.jpg","1000","psycho","6","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Adam Freund_13_oval.jpg","0","1","1","1","1","1","1","NA","911.2935999874026","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","911.2935999874026","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","766520.7453000039","765509.8396999965","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","767029.8118000064","764498.4244999941","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","768252.4130999955","123063.84170000092","152177.19919999945","767340.2751999965","767340.3396000067","764487.3922999977","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1120320.13569992","149","no","680"
"Google_1_Peter Dillion_13_oval.jpg","1","1","undefined","undefined","7475.087279999473","7475.087279999473","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","135","135","5","0","0","0","0","0","0","0","0","135","135","0","0","0","0","9","9","9","9","NA","9","9","138","0","9","135","135","135","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Florence Lott_19_oval.jpg","800","psycho","7","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Florence Lott_19_oval.jpg","0","1","1","1","1","1","1","NA","942.9563000012422","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","942.9563000012422","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","770140.9110999957","769326.6780999984","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","770650.1046000049","768314.7771999938","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","771906.5260000061","123063.84170000092","152177.19919999945","770962.6627999969","770962.7294999955","768302.8627000022","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1121263.091999921","150","no","680"
"Blanca_Shank_11_oval.jpg","0","1","undefined","undefined","7435.206699337243","7435.206699337243","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","136","136","5","0","0","0","0","0","0","0","0","136","136","0","0","0","0","9","9","9","9","NA","9","9","139","0","9","136","136","136","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Adam Mckinley_7_oval.jpg","1200","psycho","8","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Adam Mckinley_7_oval.jpg","0","1","1","1","1","1","1","NA","1453.1196000025375","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","1453.1196000025375","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","774190.6427999929","772979.0960999962","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","774699.7996999999","771967.080500006","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","776465.5307999928","123063.84170000092","152177.19919999945","775011.4663999993","775011.5630999935","771956.0916000046","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1122716.2115999237","151","no","680"
"Google_1_Timothy Rayborn_12_oval.jpg","0","0","undefined","undefined","7390.204349999533","7390.204349999533","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","137","137","5","0","0","0","0","0","0","0","0","137","137","0","0","0","0","9","9","9","9","NA","9","9","140","0","9","137","137","137","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Philip Parkman_19_oval.jpg","1000","psycho","9","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Angie Bruner_1_oval.jpg","0","1","1","1","1","1","1","NA","594.8496000055457","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","594.8496000055457","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","778550.530499997","777539.3677999964","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","779060.9701999929","776529.3628000072","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","779966.4840000041","123063.84170000092","152177.19919999945","779370.7402","779370.8047999971","776516.0574000038","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1123311.061199929","152","no","680"
"Google_1_James Hudak_5_oval.jpg","0","0","undefined","undefined","7346.0681601302895","7346.0681601302895","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","138","138","5","0","0","0","0","0","0","0","0","138","138","0","0","0","0","9","9","9","9","NA","9","9","141","0","9","138","138","138","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Joshua Matson_7_oval.jpg","1000","psycho","10","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Ryan Concepcion_19_oval.jpg","0","1","1","1","1","1","1","NA","637.3673000052804","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","637.3673000052804","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","782048.135399993","781037.4318999966","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","782558.7659000012","780028.3926999982","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","783508.5381999961","123063.84170000092","152177.19919999945","782870.2374999993","782870.3117999976","780016.6587999993","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1123948.4284999343","153","no","680"
"Google_1_Jeffrey Overton_14_oval.jpg","1","1","undefined","undefined","7302.397988311223","7302.397988311223","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","139","139","5","0","0","0","0","0","0","0","0","139","139","0","0","0","0","9","9","9","9","NA","9","9","142","0","9","139","139","139","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Travis Streeter_11_oval.jpg","1000","psycho","11","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Travis Streeter_11_oval.jpg","0","1","1","1","1","1","1","NA","620.8616999938386","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","620.8616999938386","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","785591.148499996","784579.1368000064","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","786101.6829","783569.590500003","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","787034.5147000044","123063.84170000092","152177.19919999945","786412.7346000023","786412.8040000069","783557.4021000066","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1124569.2901999285","154","no","680"
"Google_1_Cecilia Schwarz_9_oval.jpg","0","1","undefined","undefined","7260.378170322116","7260.378170322116","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","140","140","5","0","0","0","0","0","0","0","0","140","140","0","0","0","0","9","9","9","9","NA","9","9","143","0","9","140","140","140","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Anthony_Rimmer_11_oval.jpg","1200","psycho","12","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Anthony_Rimmer_11_oval.jpg","0","1","1","1","1","1","1","NA","789.3261999997776","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","789.3261999997776","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","789318.2480999967","788107.7641000011","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","789828.7218000041","787095.9885000048","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","790929.5349000022","123063.84170000092","152177.19919999945","790139.2705000035","790139.3396000058","787083.9112999965","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1125358.616399928","155","no","680"
"Google_1_Priscilla Briones_13_oval.jpg","1","1","undefined","undefined","7219.794119230266","7219.794119230266","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","141","141","5","0","0","0","0","0","0","0","0","141","141","0","0","0","0","9","9","9","9","NA","9","9","144","0","9","141","141","141","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Eric Lashley_6_oval.jpg","1200","psycho","13","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Eric Lashley_6_oval.jpg","0","1","1","1","1","1","1","NA","929.2661999934353","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","929.2661999934353","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","793213.3765000035","792002.1722999954","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","793724.9429999938","790992.8387999971","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","794964.5427999931","123063.84170000092","152177.19919999945","794034.3333000055","794034.407900006","790978.861399999","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1126287.8825999214","156","no","680"
"Google_1_Harry Bumgardner_1_oval.jpg","1","1","undefined","undefined","7177.554430572796","7177.554430572796","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","142","142","5","0","0","0","0","0","0","0","0","142","142","0","0","0","0","9","9","9","9","NA","9","9","145","0","9","142","142","142","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Martin Mcgill_3_oval.jpg","1000","psycho","14","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Martin Mcgill_3_oval.jpg","0","1","1","1","1","1","1","NA","588.1630000076257","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","588.1630000076257","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","797048.2873000001","796037.0131999953","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","797558.9427999948","795027.8155999986","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","798457.5630000036","123063.84170000092","152177.19919999945","797868.3799999999","797868.4460999939","795013.8645999978","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1126876.045599929","157","no","680"
"Google_1_Maureen Groce_9_oval.jpg","1","0","undefined","undefined","7136.993231012191","7136.993231012191","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","143","143","5","0","0","0","0","0","0","0","0","143","143","0","0","0","0","9","9","9","9","NA","9","9","146","0","9","143","143","143","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Wendy Kroll_13_oval.jpg","1200","psycho","15","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Samuel Whittemore_3_oval.jpg","0","1","1","1","1","1","1","NA","768.8848999969196","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","768.8848999969196","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","800744.6993000049","799534.5061999978","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","801253.4506999946","798523.8119999995","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","802333.5567000031","123063.84170000092","152177.19919999945","801563.639999993","801563.708200003","798511.1509999988","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1127644.9304999262","158","no","680"
"Google_1_Jennie Leatherman_3_oval.jpg","1","0","undefined","undefined","7096.038618867444","7096.038618867444","#ADADAD","psycho","psycho","psycho","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","144","144","5","0","0","0","0","0","0","0","0","144","144","0","0","0","0","9","9","9","9","NA","9","9","147","0","9","144","144","144","3","0","Wed Jan 10 13:55:07 2024","The main experiment item","no","fmri_experiment_final.osexp","C:\TASKS\CNC\fCourse2024_Ctrack\cognition","no","mono","no","24","no","black","no","yes","768","Google_1_Rita Mckissick_3_oval.jpg","600","psycho","16","31","9","C:/TASKS/CNC/fCourse2024_Ctrack/cognition/subject-3037.csv","psycho","Lentiform Loewenfeld","3.3.12","Google_1_Philip Ibarra_9_oval.jpg","0","1","1","1","1","1","1","NA","625.2098999975715","12465.058499990846","101628.92190000275","15275.290800011135","5805.195400011144","376.07430000207387","NA","625.2098999975715","572863.0278999917","1","5","2","psycho","1024","2","48000","-16","experiment","3037","odd","804018.6327999982","803407.4000999972","722902.3007999931","190075.77769999625","320077.8769000026","466077.65639999707","595745.700600004","744082.746","154918.18809999677","NA","3132.7939000038896","804527.9240999953","802397.2044999973","104781.51420000358","3140.6405000016093","155931.1774999951","117258.333699996","152188.57610000123","154530.41849999863","153197.6108999952","153810.63219999487","NA","154320.1335000049","154530.34969999862","805465.5090000015","123063.84170000092","152177.19919999945","804839.366500004","804839.4319000072","802385.7060000009","171215.70390000124","171215.6485000014","Face Interval Estimation","0","1128270.1403999235","159","no","680"
